segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
55,971.5966386554621,0.0,60.0,20.062034742750747,27933.71,28408.11,28081.343057970316
55,972.3865546218487,0.0,60.0,21.64186667552398,27933.71,28408.11,28105.501003107947
55,973.1764705882352,0.0,60.0,23.221698608296983,27933.71,28408.11,28131.489256291614
55,973.9663865546219,0.0,60.0,24.801530541070214,27933.71,28408.11,28159.307817521327
55,974.7563025210084,0.0,60.0,24.487394957983273,27933.71,28408.11,28188.226154381253
55,975.546218487395,0.0,57.268907563025095,22.90756302521004,27933.71,28408.11,28215.680775071884
55,976.3361344537815,0.0,53.319327731092585,21.327731092437038,27991.14294826107,28408.11,28241.30508771647
55,977.1260504201681,0.0,49.3697478991595,19.747899159663806,28050.627959757436,28408.11,28265.099092315017
55,977.9159663865546,0.0,45.42016806722699,18.168067226890802,28105.53720113869,28408.11,28287.06278886752
55,978.7058823529412,0.0,41.47058823529392,16.58823529411757,28155.870672404846,28408.11,28307.196177373982
55,979.4957983193277,0.0,37.52100840336141,15.008403361344566,28201.628373555894,28408.11,28325.4992578344
55,980.2857142857143,0.0,33.57142857142833,13.428571428571335,28242.81030459184,28408.11,28341.97203024878
55,981.0756302521008,0.0,29.621848739495814,11.848739495798329,28279.416465512677,28408.11,28356.61449461711
55,981.8655462184875,0.0,25.67226890756274,10.268907563025097,28311.446856318413,28408.11,28369.426650939407
55,982.655462184874,0.0,21.722689075630228,8.689075630252093,28338.90147700904,28408.11,28380.40849921566
55,983.4453781512605,0.0,17.773109243697718,7.10924369747909,28361.78032758456,28408.11,28389.56003944587
55,984.2352941176471,0.0,13.823529411764639,5.529411764705858,28380.083408044982,28408.11,28396.881271630038
55,985.0252100840336,0.0,9.873949579832129,3.9495798319328546,28393.810718390298,28408.11,28402.372195768163
55,985.8151260504202,0.0,5.924369747899049,2.369747899159621,28402.962258620508,28408.11,28406.03281186025
55,986.6050420168067,0.0,1.9747899159665392,0.7899159663866193,28407.538028735613,28408.11,28407.86311990629
56,987.0,0.0,0.0,0.0,28555.887591046398,28555.887591046398,28408.11
56,987.2521008403361,0.0,0.7563025210082515,0.5042016806721676,28567.049963707228,28567.049963707228,28567.049963707228
56,987.5042016806723,0.0,1.5126050420168442,1.0084033613445627,28578.35215731997,28578.35215731997,28578.35215731997
56,987.7563025210084,0.0,2.2689075630250954,1.5126050420167303,28589.794171884616,28589.794171884616,28589.794171884616
56,988.0084033613446,0.0,3.0252100840336884,2.0168067226891253,28601.37600740118,28601.37600740118,28601.37600740118
56,988.2605042016806,0.0,3.78151260504194,2.521008403361293,28613.097663869645,28613.097663869645,28613.097663869645
56,988.5126050420168,0.0,4.537815126050532,3.0252100840336875,28624.95914129003,28624.95914129003,28624.95914129003
56,988.7647058823529,0.0,5.294117647058783,3.5294117647058556,28636.960439662318,28636.960439662318,28636.960439662318
56,989.0168067226891,0.0,6.050420168067377,4.033613445378251,28649.10155898652,28649.10155898652,28649.10155898652
56,989.2689075630252,0.0,6.806722689075628,4.537815126050418,28661.382499262625,28661.382499262625,28661.382499262625
56,989.5210084033613,0.0,7.56302521008388,5.042016806722586,28673.803260490648,28673.803260490648,28673.803260490648
56,989.7731092436975,0.0,8.319327731092471,5.54621848739498,28686.36384267058,28686.36384267058,28686.36384267058
56,990.0252100840336,0.0,9.075630252100725,6.0504201680671486,28699.064245802416,28699.064245802416,28699.064245802416
56,990.2773109243698,0.0,9.831932773109315,6.554621848739544,28711.904469886173,28711.904469886173,28711.904469886173
56,990.5294117647059,0.0,10.588235294117567,7.058823529411711,28724.884514921832,28724.884514921832,28724.884514921832
56,990.781512605042,0.0,11.34453781512616,7.563025210084106,28738.004380909406,28738.004380909406,28738.004380909406
56,991.0336134453781,0.0,12.10084033613441,8.067226890756274,28751.264067848886,28751.264067848886,28751.264067848886
56,991.2857142857143,0.0,12.857142857143005,8.571428571428669,28764.66357574028,28764.66357574028,28764.66357574028
56,991.5378151260504,0.0,13.613445378151257,9.075630252100837,28778.20290458358,28778.20290458358,28778.20290458358
56,991.7899159663865,0.0,14.369747899159508,9.579831932773004,28791.882054378788,28791.882054378788,28791.882054378788
56,992.0420168067227,0.0,15.1260504201681,10.0840336134454,28805.701025125913,28805.701025125913,28805.701025125913
56,992.2941176470588,0.0,15.882352941176352,10.588235294117567,28819.659816824944,28819.659816824944,28819.659816824944
56,992.546218487395,0.0,16.638655462184943,11.09243697478996,28833.758429475893,28833.758429475893,28833.758429475893
56,992.7983193277311,0.0,17.394957983193198,11.59663865546213,28847.99686307874,28847.99686307874,28847.99686307874
56,993.0504201680673,0.0,18.151260504201787,12.100840336134526,28862.354354624003,28862.354354624003,28862.354354624003
56,993.3025210084033,0.0,18.907563025210038,12.605042016806692,28876.65754086325,28876.65754086325,28876.65754086325
56,993.5546218487395,0.0,19.66386554621863,13.109243697479087,28890.86751313456,28890.86751313456,28890.86751313456
56,993.8067226890756,0.0,20.420168067226882,13.613445378151257,28904.984271437927,28904.984271437927,28904.984271437927
56,994.0588235294117,0.0,21.176470588235134,14.117647058823422,28919.00781577335,28919.00781577335,28919.00781577335
56,994.3109243697479,0.0,21.93277310924373,14.621848739495817,28932.938146140845,28932.938146140845,28932.938146140845
56,994.563025210084,0.0,22.68907563025198,15.126050420167983,28946.77526254039,28946.77526254039,28946.77526254039
56,994.8151260504202,0.0,23.44537815126057,15.63025210084038,28960.519164972,28960.519164972,28960.519164972
56,995.0672268907563,0.0,24.20168067226882,16.134453781512548,28974.169853435666,28974.169853435666,28974.169853435666
56,995.3193277310925,0.0,24.957983193277414,16.638655462184943,28987.727327931396,28987.727327931396,28987.727327931396
56,995.5714285714286,0.0,25.714285714285666,17.14285714285711,29001.191588459184,29001.191588459184,29001.191588459184
56,995.8235294117648,0.0,26.47058823529426,17.647058823529505,29014.562635019032,29014.562635019032,29014.562635019032
56,996.0756302521008,0.0,27.226890756302513,18.151260504201673,29027.84046761094,29027.84046761094,29027.84046761094
56,996.3277310924369,0.0,27.983193277310765,18.65546218487384,29041.025086234902,29041.025086234902,29041.025086234902
56,996.5798319327731,0.0,28.739495798319354,19.159663865546236,29054.116490890934,29054.116490890934,29054.116490890934
56,996.8319327731092,0.0,29.495798319327605,19.663865546218403,29067.114681579016,29067.114681579016,29067.114681579016
56,997.0840336134454,0.0,30.2521008403362,20.1680672268908,29080.019658299167,29080.019658299167,29080.019658299167
56,997.3361344537815,0.7284033613444483,31.008403361344453,20.672268907562966,29092.83142105137,29092.83142105137,29092.83142105137
56,997.5882352941177,1.4847058823530412,31.76470588235304,21.17647058823536,29105.549969835643,29105.549969835643,29105.549969835643
56,997.8403361344538,2.2410084033612927,32.52100840336129,21.68067226890753,29118.175304651966,29118.175304651966,29118.175304651966
56,998.09243697479,2.9973109243698834,33.277310924369885,22.18487394957992,29130.707425500354,29130.707425500354,29130.707425500354
