segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_velocity_ms,max_velocity_ms,likely_velocity_ms,min_position_ft,max_position_ft,likely_position_ft
1,4.033613445378151,8.181265938739985,8.181265938739985,8.181265938739985,3.657353125254323,3.657353125254323,3.657353125254323,2062.341820125335,2062.341820125335,2062.341820125335
1,4.159663865546218,8.110861669423688,8.110861669423688,8.110861669423688,3.6258796006991654,3.6258796006991654,3.6258796006991654,2063.8478185370404,2063.8478185370404,2063.8478185370404
1,4.285714285714286,8.043064965637624,8.043064965637624,8.043064965637624,3.5955717622386434,3.5955717622386434,3.5955717622386434,2065.341042039846,2065.341042039846,2065.341042039846
1,4.411764705882353,7.977875827381793,7.977875827381793,7.977875827381793,3.566429609872757,3.566429609872757,3.566429609872757,2066.821972705785,2066.821972705785,2066.821972705785
1,4.53781512605042,7.915294254656197,7.915294254656197,7.915294254656197,3.5384531436015063,3.5384531436015063,3.5384531436015063,2068.291092606891,2068.291092606891,2068.291092606891
1,4.663865546218487,7.855320247460832,7.855320247460832,7.855320247460832,3.5116423634248903,3.5116423634248903,3.5116423634248903,2069.748883815199,2069.748883815199,2069.748883815199
1,4.7899159663865545,7.7979538057957,7.7979538057957,7.7979538057957,3.4859972693429095,3.4859972693429095,3.4859972693429095,2071.1958284027423,2071.1958284027423,2071.1958284027423
1,4.915966386554622,7.743194929660802,7.743194929660802,7.743194929660802,3.461517861355565,3.461517861355565,3.461517861355565,2072.632408441555,2072.632408441555,2072.632408441555
1,5.042016806722689,7.6910436190561375,7.6910436190561375,7.6910436190561375,3.4382041394628557,3.4382041394628557,3.4382041394628557,2074.0591060036713,2074.0591060036713,2074.0591060036713
1,5.168067226890756,7.641499873981705,7.641499873981705,7.641499873981705,3.4160561036647814,3.4160561036647814,3.4160561036647814,2075.4764031611253,2075.4764031611253,2075.4764031611253
1,5.294117647058823,7.5945636944375075,7.5945636944375075,7.5945636944375075,3.395073753961343,3.395073753961343,3.395073753961343,2076.8847819859507,2076.8847819859507,2076.8847819859507
1,5.420168067226891,7.550235080423542,7.550235080423542,7.550235080423542,3.3752570903525405,3.3752570903525405,3.3752570903525405,2078.284724550181,2078.284724550181,2078.284724550181
1,5.546218487394958,7.508514031939812,7.508514031939812,7.508514031939812,3.3566061128383735,3.3566061128383735,3.3566061128383735,2079.676712925851,2079.676712925851,2079.676712925851
1,5.672268907563025,7.469400548986314,7.469400548986314,7.469400548986314,3.3391208214188417,3.3391208214188417,3.3391208214188417,2081.0612291849943,2081.0612291849943,2081.0612291849943
1,5.798319327731092,7.432894631563047,7.432894631563047,7.432894631563047,3.3228012160939446,3.3228012160939446,3.3228012160939446,2082.438755399645,2082.438755399645,2082.438755399645
1,5.92436974789916,7.398996279670014,7.398996279670014,7.398996279670014,3.3076472968636828,3.3076472968636828,3.3076472968636828,2083.8097736418367,2083.8097736418367,2083.8097736418367
1,6.050420168067227,7.367705493307217,7.367705493307217,7.367705493307217,3.2936590637280583,3.2936590637280583,3.2936590637280583,2085.1747659836037,2085.1747659836037,2085.1747659836037
1,6.1764705882352935,7.339022272474651,7.339022272474651,7.339022272474651,3.2808365166870677,3.2808365166870677,3.2808365166870677,2086.53421449698,2086.53421449698,2086.53421449698
1,6.302521008403361,7.31294661717232,7.31294661717232,7.31294661717232,3.2691796557407136,3.2691796557407136,3.2691796557407136,2087.8886012539997,2087.8886012539997,2087.8886012539997
1,6.428571428571429,7.289478527400219,7.289478527400219,7.289478527400219,3.258688480888994,3.258688480888994,3.258688480888994,2089.2384083266966,2089.2384083266966,2089.2384083266966
1,6.554621848739496,7.268618003158354,7.268618003158354,7.268618003158354,3.2493629921319105,3.2493629921319105,3.2493629921319105,2090.584117787105,2090.584117787105,2090.584117787105
1,6.680672268907562,7.250365044446721,7.250365044446721,7.250365044446721,3.2412031894694624,3.2412031894694624,3.2412031894694624,2091.926211707258,2091.926211707258,2091.926211707258
1,6.80672268907563,7.23471965126532,7.23471965126532,7.23471965126532,3.2342090729016486,3.2342090729016486,3.2342090729016486,2093.2651721591906,2093.2651721591906,2093.2651721591906
1,6.932773109243698,7.221681823614156,7.221681823614156,7.221681823614156,3.2283806424284722,3.2283806424284722,3.2283806424284722,2094.601481214936,2094.601481214936,2094.601481214936
1,7.0588235294117645,7.211251561493223,7.211251561493223,7.211251561493223,3.2237178980499306,3.2237178980499306,3.2237178980499306,2095.9356209465286,2095.9356209465286,2095.9356209465286
1,7.184873949579831,7.2034288649025235,7.2034288649025235,7.2034288649025235,3.220220839766024,3.220220839766024,3.220220839766024,2097.268073426002,2097.268073426002,2097.268073426002
1,7.310924369747899,7.198213733842057,7.198213733842057,7.198213733842057,3.2178894675767533,3.2178894675767533,3.2178894675767533,2098.599320725391,2098.599320725391,2098.599320725391
1,7.436974789915967,7.195606168311823,7.195606168311823,7.195606168311823,3.2167237814821172,3.2167237814821172,3.2167237814821172,2099.9298449167286,2099.9298449167286,2099.9298449167286
1,7.563025210084033,7.195606168311823,7.195606168311823,7.195606168311823,3.2167237814821172,3.2167237814821172,3.2167237814821172,2101.260128072049,2101.260128072049,2101.260128072049
1,7.6890756302521,7.198213733842056,7.198213733842056,7.198213733842056,3.217889467576753,3.217889467576753,3.217889467576753,2102.590652263387,2102.590652263387,2102.590652263387
1,7.815126050420168,7.2034288649025235,7.2034288649025235,7.2034288649025235,3.220220839766024,3.220220839766024,3.220220839766024,2103.9218995627757,2103.9218995627757,2103.9218995627757
1,7.9411764705882355,7.211251561493222,7.211251561493222,7.211251561493222,3.22371789804993,3.22371789804993,3.22371789804993,2105.254352042249,2105.254352042249,2105.254352042249
1,8.067226890756302,7.221681823614156,7.221681823614156,7.221681823614156,3.2283806424284722,3.2283806424284722,3.2283806424284722,2106.5884917738417,2106.5884917738417,2106.5884917738417
1,8.193277310924369,7.23471965126532,7.23471965126532,7.23471965126532,3.2342090729016486,3.2342090729016486,3.2342090729016486,2107.924800829587,2107.924800829587,2107.924800829587
1,8.319327731092436,7.250365044446721,7.250365044446721,7.250365044446721,3.2412031894694624,3.2412031894694624,3.2412031894694624,2109.2637612815197,2109.2637612815197,2109.2637612815197
1,8.445378151260504,7.268618003158354,7.268618003158354,7.268618003158354,3.2493629921319105,3.2493629921319105,3.2493629921319105,2110.605855201673,2110.605855201673,2110.605855201673
1,8.571428571428571,7.289478527400219,7.289478527400219,7.289478527400219,3.258688480888994,3.258688480888994,3.258688480888994,2111.951564662081,2111.951564662081,2111.951564662081
1,8.697478991596638,7.312946617172318,7.312946617172318,7.312946617172318,3.269179655740713,3.269179655740713,3.269179655740713,2113.301371734778,2113.301371734778,2113.301371734778
1,8.823529411764707,7.339022272474651,7.339022272474651,7.339022272474651,3.2808365166870677,3.2808365166870677,3.2808365166870677,2114.6557584917978,2114.6557584917978,2114.6557584917978
1,8.949579831932773,7.367705493307217,7.367705493307217,7.367705493307217,3.2936590637280583,3.2936590637280583,3.2936590637280583,2116.015207005174,2116.015207005174,2116.015207005174
1,9.07563025210084,7.3989962796700155,7.3989962796700155,7.3989962796700155,3.3076472968636836,3.3076472968636836,3.3076472968636836,2117.380199346941,2117.380199346941,2117.380199346941
1,9.201680672268907,7.432894631563047,7.432894631563047,7.432894631563047,3.3228012160939446,3.3228012160939446,3.3228012160939446,2118.751217589133,2118.751217589133,2118.751217589133
1,9.327731092436974,7.469400548986312,7.469400548986312,7.469400548986312,3.339120821418841,3.339120821418841,3.339120821418841,2120.1287438037834,2120.1287438037834,2120.1287438037834
1,9.453781512605042,7.508514031939812,7.508514031939812,7.508514031939812,3.3566061128383735,3.3566061128383735,3.3566061128383735,2121.5132600629267,2121.5132600629267,2121.5132600629267
1,9.579831932773109,7.550235080423542,7.550235080423542,7.550235080423542,3.3752570903525405,3.3752570903525405,3.3752570903525405,2122.9052484385966,2122.9052484385966,2122.9052484385966
1,9.705882352941176,7.5945636944375075,7.5945636944375075,7.5945636944375075,3.395073753961343,3.395073753961343,3.395073753961343,2124.305191002827,2124.305191002827,2124.305191002827
1,9.831932773109244,7.641499873981705,7.641499873981705,7.641499873981705,3.4160561036647814,3.4160561036647814,3.4160561036647814,2125.7135698276525,2125.7135698276525,2125.7135698276525
1,9.957983193277311,7.6910436190561375,7.6910436190561375,7.6910436190561375,3.4382041394628557,3.4382041394628557,3.4382041394628557,2127.1308669851064,2127.1308669851064,2127.1308669851064
1,10.084033613445378,7.743194929660802,7.743194929660802,7.743194929660802,3.461517861355565,3.461517861355565,3.461517861355565,2128.5575645472227,2128.5575645472227,2128.5575645472227
1,10.210084033613445,7.797953805795699,7.797953805795699,7.797953805795699,3.485997269342909,3.485997269342909,3.485997269342909,2129.9941445860354,2129.9941445860354,2129.9941445860354
1,10.336134453781511,7.855320247460831,7.855320247460831,7.855320247460831,3.51164236342489,3.51164236342489,3.51164236342489,2131.441089173579,2131.441089173579,2131.441089173579
1,10.46218487394958,7.915294254656195,7.915294254656195,7.915294254656195,3.5384531436015054,3.5384531436015054,3.5384531436015054,2132.898880381887,2132.898880381887,2132.898880381887
1,10.588235294117647,7.977875827381793,7.977875827381793,7.977875827381793,3.566429609872757,3.566429609872757,3.566429609872757,2134.3680002829933,2134.3680002829933,2134.3680002829933
1,10.714285714285714,8.043064965637624,8.043064965637624,8.043064965637624,3.5955717622386434,3.5955717622386434,3.5955717622386434,2135.8489309489323,2135.8489309489323,2135.8489309489323
